DATE1,Open,High,Low,Close,Adj Close,Volume,SYMBOL,CLOSE_PRICE,ADJ_CLOSE_PRICE,CLOSE_PRICE_yfin_rounded,CLOSE_PRICE_bhav_rounded,ADJ_CLOSE_yfin_rounded,ADJ_CLOSE_bhav_rounded,close_diff,adj_close_diff
2025-02-17,413.25,422.95001220703125,410.5,417.25,410.3590087890625,88521,CIEINDIA,417.25,410.3590008257638,417.25,417.25,410.36,410.36,0.0,0.0
2025-02-18,417.5,419.3500061035156,405.29998779296875,409.75,402.9828796386719,68419,CIEINDIA,409.75,402.9828654004954,409.75,409.75,402.98,402.98,0.0,0.0
2025-02-19,409.75,425.0,406.0,422.45001220703125,415.47314453125,121069,CIEINDIA,422.45,415.47312138728324,422.45,422.45,415.47,415.47,0.0,0.0
2025-02-20,423.0,435.0,419.1000061035156,431.04998779296875,423.93109130859375,129801,CIEINDIA,431.05,423.9310900082576,431.05,431.05,423.93,423.93,0.0,0.0
2025-02-21,421.1000061035156,437.54998779296875,411.29998779296875,420.8500061035156,413.8995666503906,802574,CIEINDIA,420.85,413.89954582989265,420.85,420.85,413.9,413.9,0.0,0.0
2025-02-24,418.0,418.0,399.1000061035156,403.1000061035156,396.4427185058594,157623,CIEINDIA,403.1,396.44269199009085,403.1,403.1,396.44,396.44,0.0,0.0
2025-02-25,403.79998779296875,407.70001220703125,397.04998779296875,399.0,392.410400390625,119646,CIEINDIA,399.0,392.4104046242775,399.0,399.0,392.41,392.41,0.0,0.0
2025-02-27,397.54998779296875,399.95001220703125,388.0,389.6000061035156,383.1656494140625,92674,CIEINDIA,389.6,383.16564822460776,389.6,389.6,383.17,383.17,0.0,0.0
2025-02-28,392.45001220703125,392.45001220703125,370.0,376.04998779296875,369.83941650390625,256760,CIEINDIA,376.05,369.83943022295625,376.05,376.05,369.84,369.84,0.0,0.0
2025-03-03,373.0,388.0,371.54998779296875,385.6000061035156,379.2317199707031,509299,CIEINDIA,385.6,379.2317093311313,385.6,385.6,379.23,379.23,0.0,0.0
2025-03-04,382.0,389.0,376.1499938964844,386.20001220703125,379.8218078613281,166539,CIEINDIA,386.2,379.82180016515275,386.2,386.2,379.82,379.82,0.0,0.0
2025-03-05,390.20001220703125,415.8999938964844,386.0,399.8500061035156,393.2463684082031,411519,CIEINDIA,399.85,393.24636663914123,399.85,399.85,393.25,393.25,0.0,0.0
2025-03-06,402.3999938964844,414.3500061035156,402.3999938964844,410.1000061035156,403.32708740234375,171435,CIEINDIA,410.1,403.32708505367464,410.1,410.1,403.33,403.33,0.0,0.0
2025-03-07,412.6499938964844,413.1000061035156,395.1499938964844,399.1499938964844,392.55792236328125,272751,CIEINDIA,399.15,392.5579273327828,399.15,399.15,392.56,392.56,0.0,0.0
2025-03-10,400.0,407.79998779296875,388.45001220703125,393.75,387.24713134765625,173500,CIEINDIA,393.75,387.24710982658956,393.75,393.75,387.25,387.25,0.0,0.0
2025-03-11,390.04998779296875,393.0,385.1000061035156,388.3999938964844,381.9854736328125,68069,CIEINDIA,388.4,381.9854665565648,388.4,388.4,381.99,381.99,0.0,0.0
2025-03-12,388.5,394.3500061035156,380.0,382.1499938964844,375.83868408203125,109025,CIEINDIA,382.15,375.8386870355078,382.15,382.15,375.84,375.84,0.0,0.0
2025-03-13,384.6499938964844,386.0,378.29998779296875,384.95001220703125,378.59246826171875,128143,CIEINDIA,384.95,378.59244426094136,384.95,384.95,378.59,378.59,0.0,0.0
2025-03-17,385.5,390.04998779296875,377.95001220703125,381.95001220703125,375.6419982910156,153700,CIEINDIA,381.95,375.641990090834,381.95,381.95,375.64,375.64,0.0,0.0
2025-03-18,381.95001220703125,381.95001220703125,381.95001220703125,381.95001220703125,375.6419982910156,0,CIEINDIA,388.7,382.2805119735755,381.95,388.7,375.64,382.28,6.75,6.639999999999986
2025-03-19,388.8999938964844,397.5,388.70001220703125,395.95001220703125,389.4107971191406,105690,CIEINDIA,395.95,389.4107762180016,395.95,395.95,389.41,389.41,0.0,0.0
2025-03-20,397.0,408.20001220703125,397.0,401.95001220703125,395.31170654296875,170158,CIEINDIA,401.95,395.3116845582163,401.95,401.95,395.31,395.31,0.0,0.0
2025-03-21,401.79998779296875,408.20001220703125,401.04998779296875,405.20001220703125,398.5080261230469,100176,CIEINDIA,405.2,398.50800990916593,405.2,405.2,398.51,398.51,0.0,0.0
2025-03-24,406.04998779296875,412.0,405.25,410.3999938964844,403.62213134765625,133941,CIEINDIA,410.4,403.62213047068536,410.4,410.4,403.62,403.62,0.0,0.0
2025-03-25,412.6000061035156,414.0,398.04998779296875,407.1499938964844,400.4258117675781,162180,CIEINDIA,407.15,400.42580511973574,407.15,407.15,400.43,400.43,0.0,0.0
2025-03-26,403.3999938964844,408.29998779296875,400.3999938964844,404.95001220703125,398.26214599609375,108521,CIEINDIA,404.95,398.2621387283237,404.95,404.95,398.26,398.26,0.0,0.0
2025-03-27,398.6000061035156,447.45001220703125,387.54998779296875,405.1499938964844,398.4588317871094,1737649,CIEINDIA,405.15,398.4588356729975,405.15,405.15,398.46,398.46,0.0,0.0
2025-03-28,397.3500061035156,412.0,375.29998779296875,398.1499938964844,391.5744323730469,715400,CIEINDIA,398.15,391.57444260941367,398.15,398.15,391.57,391.57,0.0,0.0
2025-04-01,403.29998779296875,403.29998779296875,393.54998779296875,400.95001220703125,394.3282165527344,128911,CIEINDIA,400.95,394.3281998348472,400.95,400.95,394.33,394.33,0.0,0.0
2025-04-02,402.95001220703125,402.95001220703125,390.3500061035156,393.6499938964844,387.1487731933594,201598,CIEINDIA,393.65,387.14876135425266,393.65,393.65,387.15,387.15,0.0,0.0
2025-04-03,394.75,397.95001220703125,392.3999938964844,396.04998779296875,389.5091247558594,71843,CIEINDIA,396.05,389.5091246903386,396.05,396.05,389.51,389.51,0.0,0.0
2025-04-04,394.0,398.95001220703125,390.0,390.6499938964844,384.19830322265625,240418,CIEINDIA,390.65,384.1983071841453,390.65,390.65,384.2,384.2,0.0,0.0
2025-04-07,358.04998779296875,384.95001220703125,356.75,380.1499938964844,373.8717346191406,125013,CIEINDIA,380.15,373.87171758876957,380.15,380.15,373.87,373.87,0.0,0.0
2025-04-08,384.0,388.20001220703125,381.04998779296875,387.3500061035156,380.95281982421875,80429,CIEINDIA,387.35,380.9528075970273,387.35,387.35,380.95,380.95,0.0,0.0
2025-04-09,390.1000061035156,390.1000061035156,383.1499938964844,387.45001220703125,381.0511779785156,78412,CIEINDIA,387.45,381.05115606936414,387.45,387.45,381.05,381.05,0.0,0.0
2025-04-11,390.3999938964844,402.8500061035156,390.0,400.79998779296875,394.1806640625,138068,CIEINDIA,400.8,394.1806771263419,400.8,400.8,394.18,394.18,0.0,0.0
2025-04-15,405.0,416.04998779296875,403.5,411.3999938964844,404.6056213378906,188072,CIEINDIA,411.4,404.60561519405445,411.4,411.4,404.61,404.61,0.0,0.0
2025-04-16,416.79998779296875,416.79998779296875,409.1499938964844,412.8500061035156,406.03167724609375,138524,CIEINDIA,412.85,406.0316680429397,412.85,412.85,406.03,406.03,0.0,0.0
2025-04-17,415.95001220703125,416.20001220703125,409.1000061035156,413.04998779296875,406.2283630371094,114831,CIEINDIA,413.05,406.22836498761353,413.05,413.05,406.23,406.23,0.0,0.0
2025-04-21,417.8999938964844,423.0,412.5,420.8500061035156,413.8995666503906,307666,CIEINDIA,420.85,413.89954582989265,420.85,420.85,413.9,413.9,0.0,0.0
2025-04-22,424.20001220703125,430.0,417.5,423.8500061035156,416.8500061035156,317180,CIEINDIA,423.85,416.85,423.85,423.85,416.85,416.85,0.0,0.0
2025-04-23,423.0,423.0,408.25,416.20001220703125,416.20001220703125,332266,CIEINDIA,416.2,416.2,416.2,416.2,416.2,416.2,0.0,0.0
2025-04-24,412.0,418.3999938964844,411.1499938964844,415.6000061035156,415.6000061035156,153811,CIEINDIA,415.6,415.6,415.6,415.6,415.6,415.6,0.0,0.0
2025-04-25,417.0,417.04998779296875,402.8999938964844,409.20001220703125,409.20001220703125,177819,CIEINDIA,409.2,409.2,409.2,409.2,409.2,409.2,0.0,0.0
2025-04-28,409.1499938964844,410.8999938964844,398.6000061035156,409.45001220703125,409.45001220703125,99516,CIEINDIA,409.45,409.45,409.45,409.45,409.45,409.45,0.0,0.0
2025-04-29,409.95001220703125,414.6000061035156,405.20001220703125,411.0,411.0,92270,CIEINDIA,411.0,411.0,411.0,411.0,411.0,411.0,0.0,0.0
2025-04-30,410.0,411.8500061035156,398.3999938964844,405.95001220703125,405.95001220703125,372577,CIEINDIA,405.95,405.95,405.95,405.95,405.95,405.95,0.0,0.0
2025-05-02,401.8999938964844,404.70001220703125,390.54998779296875,396.0,396.0,573122,CIEINDIA,395.9,395.9,396.0,395.9,396.0,395.9,0.10000000000002274,0.10000000000002274
2025-05-05,394.0,414.0,393.79998779296875,412.04998779296875,412.04998779296875,155116,CIEINDIA,412.05,412.05,412.05,412.05,412.05,412.05,0.0,0.0
2025-05-06,412.0,413.20001220703125,402.25,404.6000061035156,404.6000061035156,106115,CIEINDIA,404.6,404.6,404.6,404.6,404.6,404.6,0.0,0.0
2025-05-07,397.04998779296875,412.5,397.04998779296875,410.20001220703125,410.20001220703125,147748,CIEINDIA,410.2,410.2,410.2,410.2,410.2,410.2,0.0,0.0
2025-05-08,412.0,418.8500061035156,399.6000061035156,410.1000061035156,410.1000061035156,203106,CIEINDIA,410.1,410.1,410.1,410.1,410.1,410.1,0.0,0.0
2025-05-09,394.5,412.0,394.1499938964844,403.29998779296875,403.29998779296875,88335,CIEINDIA,403.3,403.3,403.3,403.3,403.3,403.3,0.0,0.0
2025-05-12,407.0,421.8999938964844,406.25,420.6000061035156,420.6000061035156,179374,CIEINDIA,420.6,420.6,420.6,420.6,420.6,420.6,0.0,0.0
2025-05-13,420.0,433.1499938964844,418.0,430.54998779296875,430.54998779296875,208897,CIEINDIA,430.55,430.55,430.55,430.55,430.55,430.55,0.0,0.0
2025-05-14,433.0,439.8999938964844,429.1000061035156,436.75,436.75,106473,CIEINDIA,436.75,436.75,436.75,436.75,436.75,436.75,0.0,0.0
2025-05-15,437.0,444.75,434.0,440.6000061035156,440.6000061035156,80279,CIEINDIA,440.6,440.6,440.6,440.6,440.6,440.6,0.0,0.0
2025-05-16,443.0,445.75,436.8500061035156,443.95001220703125,443.95001220703125,89673,CIEINDIA,443.95,443.95,443.95,443.95,443.95,443.95,0.0,0.0
2025-05-19,445.0,454.79998779296875,444.0,447.04998779296875,447.04998779296875,128560,CIEINDIA,447.05,447.05,447.05,447.05,447.05,447.05,0.0,0.0
2025-05-20,447.0,455.54998779296875,440.1000061035156,441.6499938964844,441.6499938964844,83616,CIEINDIA,441.65,441.65,441.65,441.65,441.65,441.65,0.0,0.0
2025-05-21,439.95001220703125,450.5,437.8999938964844,448.45001220703125,448.45001220703125,77480,CIEINDIA,448.45,448.45,448.45,448.45,448.45,448.45,0.0,0.0
2025-05-22,445.3999938964844,453.0,443.8999938964844,451.75,451.75,65004,CIEINDIA,451.75,451.75,451.75,451.75,451.75,451.75,0.0,0.0
2025-05-23,453.0,453.3500061035156,446.79998779296875,450.1000061035156,450.1000061035156,57796,CIEINDIA,450.1,450.1,450.1,450.1,450.1,450.1,0.0,0.0
2025-05-26,450.1000061035156,466.0,449.6000061035156,453.8500061035156,453.8500061035156,154446,CIEINDIA,453.85,453.85,453.85,453.85,453.85,453.85,0.0,0.0
2025-05-27,456.0,456.0,449.04998779296875,451.1000061035156,451.1000061035156,69602,CIEINDIA,451.1,451.1,451.1,451.1,451.1,451.1,0.0,0.0
2025-05-28,453.5,457.95001220703125,450.8999938964844,453.04998779296875,453.04998779296875,46140,CIEINDIA,453.05,453.05,453.05,453.05,453.05,453.05,0.0,0.0
2025-05-29,455.3500061035156,455.8999938964844,447.0,448.8500061035156,448.8500061035156,80539,CIEINDIA,448.85,448.85,448.85,448.85,448.85,448.85,0.0,0.0
2025-05-30,450.0,451.8500061035156,442.70001220703125,449.75,449.75,125786,CIEINDIA,449.75,449.75,449.75,449.75,449.75,449.75,0.0,0.0
2025-06-02,450.79998779296875,450.79998779296875,437.29998779296875,448.1000061035156,448.1000061035156,138003,CIEINDIA,448.1,448.1,448.1,448.1,448.1,448.1,0.0,0.0
2025-06-03,448.1499938964844,451.0,440.79998779296875,444.79998779296875,444.79998779296875,79247,CIEINDIA,444.8,444.8,444.8,444.8,444.8,444.8,0.0,0.0
2025-06-04,447.6000061035156,462.0,443.0,445.79998779296875,445.79998779296875,165361,CIEINDIA,445.8,445.8,445.8,445.8,445.8,445.8,0.0,0.0
2025-06-05,445.8999938964844,452.0,443.6000061035156,450.1499938964844,450.1499938964844,64173,CIEINDIA,450.15,450.15,450.15,450.15,450.15,450.15,0.0,0.0
2025-06-06,452.5,461.20001220703125,441.04998779296875,444.54998779296875,444.54998779296875,174498,CIEINDIA,444.55,444.55,444.55,444.55,444.55,444.55,0.0,0.0
2025-06-09,450.5,457.45001220703125,442.75,451.8999938964844,451.8999938964844,275973,CIEINDIA,451.9,451.9,451.9,451.9,451.9,451.9,0.0,0.0
2025-06-10,452.6000061035156,460.95001220703125,452.6000061035156,456.1499938964844,456.1499938964844,164505,CIEINDIA,456.15,456.15,456.15,456.15,456.15,456.15,0.0,0.0
2025-06-11,454.1000061035156,483.0,454.1000061035156,478.25,478.25,957308,CIEINDIA,478.25,478.25,478.25,478.25,478.25,478.25,0.0,0.0
2025-06-12,480.25,487.0,456.1499938964844,458.6000061035156,458.6000061035156,431803,CIEINDIA,458.6,458.6,458.6,458.6,458.6,458.6,0.0,0.0
2025-06-13,456.0,460.45001220703125,443.54998779296875,453.70001220703125,453.70001220703125,231249,CIEINDIA,453.7,453.7,453.7,453.7,453.7,453.7,0.0,0.0
2025-06-16,453.8999938964844,456.1000061035156,446.1000061035156,450.5,450.5,217384,CIEINDIA,450.5,450.5,450.5,450.5,450.5,450.5,0.0,0.0
2025-06-17,450.45001220703125,452.95001220703125,446.3999938964844,450.04998779296875,450.04998779296875,200091,CIEINDIA,450.05,450.05,450.05,450.05,450.05,450.05,0.0,0.0
2025-06-18,451.0,455.0,441.25,445.1499938964844,445.1499938964844,86585,CIEINDIA,445.15,445.15,445.15,445.15,445.15,445.15,0.0,0.0
2025-06-19,441.0,448.6000061035156,435.70001220703125,439.29998779296875,439.29998779296875,338950,CIEINDIA,439.3,439.3,439.3,439.3,439.3,439.3,0.0,0.0
2025-06-20,438.0,454.0,435.79998779296875,448.70001220703125,448.70001220703125,531937,CIEINDIA,448.7,448.7,448.7,448.7,448.7,448.7,0.0,0.0
2025-06-23,444.6000061035156,447.8500061035156,440.3999938964844,446.6499938964844,446.6499938964844,242491,CIEINDIA,446.65,446.65,446.65,446.65,446.65,446.65,0.0,0.0
2025-06-24,449.0,454.45001220703125,444.1499938964844,447.6000061035156,447.6000061035156,81579,CIEINDIA,447.6,447.6,447.6,447.6,447.6,447.6,0.0,0.0
2025-06-25,447.8999938964844,454.0,446.45001220703125,450.54998779296875,450.54998779296875,96236,CIEINDIA,450.55,450.55,450.55,450.55,450.55,450.55,0.0,0.0
2025-06-26,452.75,453.8999938964844,437.1000061035156,444.5,444.5,213749,CIEINDIA,444.5,444.5,444.5,444.5,444.5,444.5,0.0,0.0
2025-06-27,446.75,450.0,443.8500061035156,447.3500061035156,447.3500061035156,68748,CIEINDIA,447.35,447.35,447.35,447.35,447.35,447.35,0.0,0.0
2025-06-30,447.3500061035156,454.29998779296875,440.1000061035156,443.1000061035156,443.1000061035156,156199,CIEINDIA,443.1,443.1,443.1,443.1,443.1,443.1,0.0,0.0
