DATE1,Open,High,Low,Close,Adj Close,Volume,SYMBOL,CLOSE_PRICE,ADJ_CLOSE_PRICE,CLOSE_PRICE_yfin_rounded,CLOSE_PRICE_bhav_rounded,ADJ_CLOSE_yfin_rounded,ADJ_CLOSE_bhav_rounded,close_diff,adj_close_diff
2025-05-22,1009.9500122070312,1018.5,982.8499755859375,992.0999755859375,992.0999755859375,342383,360ONE,992.1,992.1,992.1,992.1,992.1,992.1,0.0,0.0
2025-05-23,995.0,1019.8499755859375,983.2999877929688,1017.4500122070312,1017.4500122070312,473437,360ONE,1017.45,1017.45,1017.45,1017.45,1017.45,1017.45,0.0,0.0
2025-05-26,1029.1500244140625,1037.699951171875,1009.4500122070312,1016.75,1016.75,410602,360ONE,1016.75,1016.75,1016.75,1016.75,1016.75,1016.75,0.0,0.0
2025-05-27,1023.0,1023.0,1001.5,1009.2999877929688,1009.2999877929688,279324,360ONE,1009.3,1009.3,1009.3,1009.3,1009.3,1009.3,0.0,0.0
2025-05-28,1009.7999877929688,1029.0,1009.2999877929688,1024.949951171875,1024.949951171875,671847,360ONE,1024.95,1024.95,1024.95,1024.95,1024.95,1024.95,0.0,0.0
2025-05-29,1030.0,1031.800048828125,1007.0,1025.050048828125,1025.050048828125,319865,360ONE,1025.05,1025.05,1025.05,1025.05,1025.05,1025.05,0.0,0.0
2025-05-30,1015.0499877929688,1029.0,993.0,997.4500122070312,997.4500122070312,1273280,360ONE,997.45,997.45,997.45,997.45,997.45,997.45,0.0,0.0
2025-06-02,1005.0,1040.0,1002.6500244140625,1019.5,1019.5,737518,360ONE,1019.5,1019.5,1019.5,1019.5,1019.5,1019.5,0.0,0.0
2025-06-03,1029.8499755859375,1046.800048828125,1012.0,1014.1500244140625,1014.1500244140625,473711,360ONE,1014.15,1014.15,1014.15,1014.15,1014.15,1014.15,0.0,0.0
2025-06-04,1016.2000122070312,1033.0,1005.5499877929688,1024.25,1024.25,419409,360ONE,1024.25,1024.25,1024.25,1024.25,1024.25,1024.25,0.0,0.0
2025-06-05,1027.0,1089.449951171875,1009.0499877929688,1074.0,1074.0,1555439,360ONE,1074.0,1074.0,1074.0,1074.0,1074.0,1074.0,0.0,0.0
2025-06-06,1107.4000244140625,1125.0,1054.0999755859375,1064.800048828125,1064.800048828125,2406203,360ONE,1064.8,1064.8,1064.8,1064.8,1064.8,1064.8,0.0,0.0
2025-06-09,1077.199951171875,1087.3499755859375,1047.199951171875,1065.5999755859375,1065.5999755859375,1548191,360ONE,1065.6,1065.6,1065.6,1065.6,1065.6,1065.6,0.0,0.0
2025-06-10,1074.5,1077.75,998.0,1062.300048828125,1062.300048828125,479653,360ONE,1062.3,1062.3,1062.3,1062.3,1062.3,1062.3,0.0,0.0
2025-06-11,1073.050048828125,1113.800048828125,1060.449951171875,1087.0999755859375,1087.0999755859375,1488940,360ONE,1087.1,1087.1,1087.1,1087.1,1087.1,1087.1,0.0,0.0
2025-06-12,1090.0,1110.0,1070.050048828125,1081.4000244140625,1081.4000244140625,1560231,360ONE,1081.4,1081.4,1081.4,1081.4,1081.4,1081.4,0.0,0.0
2025-06-13,1060.0999755859375,1150.0,1056.4000244140625,1140.5,1140.5,2538226,360ONE,1140.5,1140.5,1140.5,1140.5,1140.5,1140.5,0.0,0.0
2025-06-16,1140.0,1191.5999755859375,1120.9000244140625,1169.5999755859375,1169.5999755859375,2302686,360ONE,1169.6,1169.6,1169.6,1169.6,1169.6,1169.6,0.0,0.0
2025-06-17,1172.0,1178.5999755859375,1140.1500244140625,1146.199951171875,1146.199951171875,894802,360ONE,1146.2,1146.2,1146.2,1146.2,1146.2,1146.2,0.0,0.0
2025-06-18,1147.5999755859375,1178.800048828125,1113.050048828125,1118.6500244140625,1118.6500244140625,791793,360ONE,1118.65,1118.65,1118.65,1118.65,1118.65,1118.65,0.0,0.0
2025-06-19,1122.3499755859375,1160.0,1100.0999755859375,1114.4000244140625,1114.4000244140625,839416,360ONE,1114.4,1114.4,1114.4,1114.4,1114.4,1114.4,0.0,0.0
2025-06-20,1107.75,1149.8499755859375,1104.4000244140625,1137.25,1137.25,659293,360ONE,1137.25,1137.25,1137.25,1137.25,1137.25,1137.25,0.0,0.0
2025-06-23,1120.5999755859375,1163.6500244140625,1118.5,1157.449951171875,1157.449951171875,454188,360ONE,1157.45,1157.45,1157.45,1157.45,1157.45,1157.45,0.0,0.0
2025-06-24,1165.449951171875,1188.800048828125,1141.0,1147.6500244140625,1147.6500244140625,444866,360ONE,1147.65,1147.65,1147.65,1147.65,1147.65,1147.65,0.0,0.0
2025-06-25,1151.25,1200.0,1140.1500244140625,1190.0,1190.0,879204,360ONE,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,0.0,0.0
2025-06-26,1202.0,1202.949951171875,1147.0999755859375,1164.8499755859375,1164.8499755859375,1806780,360ONE,1164.85,1164.85,1164.85,1164.85,1164.85,1164.85,0.0,0.0
2025-06-27,1180.0,1208.699951171875,1170.0,1195.699951171875,1195.699951171875,3387240,360ONE,1195.7,1195.7,1195.7,1195.7,1195.7,1195.7,0.0,0.0
2025-06-30,1206.5,1206.5,1178.0,1194.5,1194.5,2857456,360ONE,1194.5,1194.5,1194.5,1194.5,1194.5,1194.5,0.0,0.0
